mu,pm,rr,rep,bin,r2,kind
1e-09,0.3,3e-10,0,18,0.13116009708120593,null
1e-09,0.3,3e-10,0,20,0.49036571283859115,null
1e-09,0.3,3e-10,0,21,0.8273038966562937,null
1e-09,0.3,3e-10,0,22,0.6323054515486388,null
1e-09,0.3,3e-10,0,23,0.1522299571421162,null
1e-09,0.3,3e-10,0,24,0.08834639462314454,null
1e-09,0.3,3e-10,0,25,0.09753048701070707,null
1e-09,0.3,3e-10,0,26,0.19116499651482535,null
1e-09,0.3,3e-10,0,27,0.24813365551939948,null
1e-09,0.3,3e-10,0,28,0.1715557259568585,null
1e-09,0.3,3e-10,0,29,0.23534538083147116,null
1e-09,0.3,3e-10,0,1,0.0923052225997604,null
1e-09,0.3,3e-10,0,2,0.1391448918540159,null
1e-09,0.3,3e-10,0,3,0.11532467827102175,null
1e-09,0.3,3e-10,0,4,0.652321798687524,null
1e-09,0.3,3e-10,0,5,0.9010046543539957,null
1e-09,0.3,3e-10,0,6,0.17085835283147152,null
1e-09,0.3,3e-10,0,7,0.4456391422302987,null
1e-09,0.3,3e-10,0,8,0.6811277240744465,null
1e-09,0.3,3e-10,0,9,0.09475624870928648,null
1e-09,0.3,3e-10,0,10,0.27509331324978786,null
1e-09,0.3,3e-10,0,11,0.1839439008394635,null
1e-09,0.3,3e-10,0,12,0.525931726484061,null
1e-09,0.3,3e-10,0,13,0.07461889796046768,null
1e-09,0.3,3e-10,0,14,0.40699140696050595,null
1e-09,0.3,3e-10,0,15,0.13122051877563995,null
1e-09,0.3,3e-10,0,16,0.10008095767139776,null
1e-09,0.3,3e-10,0,17,0.3304767203752367,null
1e-09,0.3,3e-10,0,18,0.3467253758744799,null
1e-09,0.3,3e-10,0,19,0.17835779233483495,null
1e-09,0.3,3e-10,0,20,0.23839265369798474,null
1e-09,0.3,3e-10,0,21,0.45803055751199395,null
1e-09,0.3,3e-10,0,23,0.20426299084650004,null
1e-09,0.3,3e-10,0,24,0.830591075480062,null
1e-09,0.3,3e-10,0,25,0.4498683135377528,null
1e-09,0.3,3e-10,0,26,0.14049664363464112,null
1e-09,0.3,3e-10,0,27,0.09495647281953219,null
1e-09,0.3,3e-10,0,28,0.2113312236643418,null
1e-09,0.3,3e-10,0,29,0.4906745077805421,null
1e-09,0.3,3e-10,0,1,0.1139545319941666,null
1e-09,0.3,3e-10,0,2,0.10251361627193935,null
1e-09,0.3,3e-10,0,3,0.5481315333987095,null
1e-09,0.3,3e-10,0,4,0.14424989053013393,null
1e-09,0.3,3e-10,0,5,0.1267061761753788,null
1e-09,0.3,3e-10,0,6,0.17085835283147152,null
1e-09,0.3,3e-10,0,7,0.4677235004210891,null
1e-09,0.3,3e-10,0,8,0.2678838757185239,null
1e-09,0.3,3e-10,0,9,0.10120451806003504,null
1e-09,0.3,3e-10,0,10,0.2201789203980256,null
1e-09,0.3,3e-10,0,11,0.1436649426669397,null
1e-09,0.3,3e-10,0,12,0.21609100072098913,null
1e-09,0.3,3e-10,0,13,0.14588710918008663,null
1e-09,0.3,3e-10,0,14,0.13126875285261913,null
1e-09,0.3,3e-10,0,15,0.15707359178736194,null
1e-09,0.3,3e-10,0,16,0.13839460437859316,null
1e-09,0.3,3e-10,0,18,0.08268315965954792,null
1e-09,0.3,3e-10,0,19,0.16526503450509142,null
1e-09,0.3,3e-10,0,20,0.24375642161739566,null
1e-09,0.3,3e-10,0,21,0.18793047211104394,null
1e-09,0.3,3e-10,0,22,0.21773640517666612,null
1e-09,0.3,3e-10,0,23,0.798040235273087,null
1e-09,0.3,3e-10,0,24,0.12464271106771274,null
1e-09,0.3,3e-10,0,25,0.5319799548988384,null
1e-09,0.3,3e-10,0,26,0.08138282736055998,null
1e-09,0.3,3e-10,0,27,0.22972397130970937,null
1e-09,0.3,3e-10,0,28,0.1715557259568585,null
1e-09,0.3,3e-10,0,29,0.14586904942342022,null
1e-09,0.3,3e-10,0,1,0.16704317057645388,null
1e-09,0.3,3e-10,0,2,0.13981897495766343,null
1e-09,0.3,3e-10,0,3,0.8637585866699483,null
1e-09,0.3,3e-10,0,4,0.2934996557992383,null
1e-09,0.3,3e-10,0,5,0.10331784398719329,null
1e-09,0.3,3e-10,0,6,0.3089926016190033,null
1e-09,0.3,3e-10,0,7,0.052123314870385413,null
1e-09,0.3,3e-10,0,8,0.30723005254610786,null
1e-09,0.3,3e-10,0,9,0.12673186179816087,null
1e-09,0.3,3e-10,0,10,0.7059592201032657,null
1e-09,0.3,3e-10,0,11,0.387086226513338,null
1e-09,0.3,3e-10,0,12,0.21954946466481376,null
1e-09,0.3,3e-10,0,13,0.07146425346625397,null
1e-09,0.3,3e-10,0,14,0.5217439600651578,null
1e-09,0.3,3e-10,0,15,0.1501771629188769,null
1e-09,0.3,3e-10,0,17,0.45787330849490754,null
1e-09,0.3,3e-10,0,18,0.2964325112309723,null
1e-09,0.3,3e-10,0,19,0.11616161888396734,null
1e-09,0.3,3e-10,0,20,0.19405083604091253,null
1e-09,0.3,3e-10,0,21,0.19911484379421368,null
1e-09,0.3,3e-10,0,22,0.17491265440128048,null
1e-09,0.3,3e-10,0,23,0.6266854957335181,null
1e-09,0.3,3e-10,0,24,0.8256807913467586,null
1e-09,0.3,3e-10,0,25,0.10370048740794247,null
1e-09,0.3,3e-10,0,26,0.08138282736055998,null
1e-09,0.3,3e-10,0,27,0.13918426223291566,null
1e-09,0.3,3e-10,0,28,0.09732569624332055,null
1e-09,0.3,3e-10,0,29,0.18784088781996108,null
1e-09,0.3,3e-10,0,1,0.15610598539770776,null
1e-09,0.3,3e-10,0,2,0.26286065894050853,null
1e-09,0.3,3e-10,0,3,0.12356279651731068,null
1e-09,0.3,3e-10,0,4,0.11532467827102175,null
1e-09,0.3,3e-10,0,5,0.5599077205423874,null
1e-09,0.3,3e-10,0,6,0.13006038514777213,null
1e-09,0.3,3e-10,0,7,0.052123314870385413,null
1e-09,0.3,3e-10,0,8,0.34349171595819183,null
1e-09,0.3,3e-10,0,9,0.20236271221383711,null
1e-09,0.3,3e-10,0,10,0.28774238580597644,null
1e-09,0.3,3e-10,0,11,0.22810775002503847,null
1e-09,0.3,3e-10,0,12,0.21481105226138458,null
1e-09,0.3,3e-10,0,14,0.1257511754802154,null
1e-09,0.3,3e-10,0,15,0.19578589150034192,null
1e-09,0.3,3e-10,0,16,0.09748108489036324,null
1e-09,0.3,3e-10,0,17,0.14707283596576878,null
1e-09,0.3,3e-10,0,18,0.11628449577384786,null
1e-09,0.3,3e-10,0,19,0.2288868893133856,null
1e-09,0.3,3e-10,0,20,0.37338501652061024,null
1e-09,0.3,3e-10,0,21,0.2577070561016953,null
1e-09,0.3,3e-10,0,22,0.6863555654814041,null
1e-09,0.3,3e-10,0,23,0.8260637064804024,null
1e-09,0.3,3e-10,0,24,0.10458902966637047,null
1e-09,0.3,3e-10,0,25,0.8333732646753155,null
1e-09,0.3,3e-10,0,26,0.06825620574671849,null
1e-09,0.3,3e-10,0,27,0.16673936781639115,null
1e-09,0.3,3e-10,0,28,0.1639000089708986,null
1e-09,0.3,3e-10,0,29,0.40529892800668116,null
1e-09,1.0,1e-09,0,1,0.04640575206749879,null
1e-09,1.0,1e-09,0,2,0.39169278232168075,null
1e-09,1.0,1e-09,0,3,0.1444293553407529,null
1e-09,1.0,1e-09,0,4,0.1540749697545414,null
1e-09,1.0,1e-09,0,5,0.18890624220987862,null
1e-09,1.0,1e-09,0,6,0.3573017046115556,null
1e-09,1.0,1e-09,0,7,0.39621913102962625,null
1e-09,1.0,1e-09,0,8,0.10785013623286462,null
1e-09,1.0,1e-09,0,10,0.22688053679870002,null
1e-09,1.0,1e-09,0,11,0.1473308062485217,null
1e-09,1.0,1e-09,0,12,0.13059966742657161,null
1e-09,1.0,1e-09,0,13,0.15556160075573278,null
1e-09,1.0,1e-09,0,14,0.220209325846082,null
1e-09,1.0,1e-09,0,15,0.18765924914713225,null
1e-09,1.0,1e-09,0,16,0.25858861706556197,null
1e-09,1.0,1e-09,0,17,0.26118150563188686,null
1e-09,1.0,1e-09,0,18,0.5016957462449907,null
1e-09,1.0,1e-09,0,19,0.1284603988247551,null
1e-09,1.0,1e-09,0,20,0.1527551821384787,null
1e-09,1.0,1e-09,0,21,0.1626490434629768,null
1e-09,1.0,1e-09,0,22,0.3257518106427079,null
1e-09,1.0,1e-09,0,23,0.1601051820810239,null
1e-09,1.0,1e-09,0,24,0.424291779417265,null
1e-09,1.0,1e-09,0,25,0.22478632929234482,null
1e-09,1.0,1e-09,0,26,0.05994117951806753,null
1e-09,1.0,1e-09,0,27,0.15835488347242035,null
1e-09,1.0,1e-09,0,28,0.17983210299405328,null
1e-09,1.0,1e-09,0,29,0.06505767611805652,null
1e-09,1.0,1e-09,0,1,0.04640575206749879,null
1e-09,1.0,1e-09,0,3,0.2403317707485895,null
1e-09,1.0,1e-09,0,4,0.31432291593890743,null
1e-09,1.0,1e-09,0,5,0.12948406778117402,null
1e-09,1.0,1e-09,0,6,0.23511278993266765,null
1e-09,1.0,1e-09,0,7,0.2562536991229928,null
1e-09,1.0,1e-09,0,8,0.11463497988868608,null
1e-09,1.0,1e-09,0,9,0.27857558237361274,null
1e-09,1.0,1e-09,0,10,0.17142573748299816,null
1e-09,1.0,1e-09,0,11,0.14575329312167667,null
1e-09,1.0,1e-09,0,12,0.13623485442721212,null
1e-09,1.0,1e-09,0,13,0.33974558311798775,null
1e-09,1.0,1e-09,0,14,0.1622327097343953,null
1e-09,1.0,1e-09,0,15,0.21051296606328296,null
1e-09,1.0,1e-09,0,16,0.2435445089294963,null
1e-09,1.0,1e-09,0,17,0.17879158590158126,null
1e-09,1.0,1e-09,0,18,0.467118164810695,null
1e-09,1.0,1e-09,0,19,0.4790516812466682,null
1e-09,1.0,1e-09,0,20,0.19913237540560905,null
1e-09,1.0,1e-09,0,21,0.32969984585039347,null
1e-09,1.0,1e-09,0,22,0.06891064098107837,null
1e-09,1.0,1e-09,0,23,0.13806970351959091,null
1e-09,1.0,1e-09,0,24,0.21150376783760563,null
1e-09,1.0,1e-09,0,25,0.2345891750250138,null
1e-09,1.0,1e-09,0,26,0.6048211758655334,null
1e-09,1.0,1e-09,0,27,0.4196099891050258,null
1e-09,1.0,1e-09,0,28,0.3223492961144177,null
1e-09,1.0,1e-09,0,29,0.16112196632376474,null
1e-09,1.0,1e-09,0,1,0.18755661368759732,null
1e-09,1.0,1e-09,0,2,0.2951997618887371,null
1e-09,1.0,1e-09,0,3,0.18733874947043103,null
1e-09,1.0,1e-09,0,4,0.16155314476399382,null
1e-09,1.0,1e-09,0,5,0.12427154317357265,null
1e-09,1.0,1e-09,0,6,0.20366873223394388,null
1e-09,1.0,1e-09,0,7,0.3133944123297598,null
1e-09,1.0,1e-09,0,8,0.11463497988868608,null
1e-09,1.0,1e-09,0,9,0.2713812527209914,null
1e-09,1.0,1e-09,0,10,0.17142573748299816,null
1e-09,1.0,1e-09,0,11,0.23847527426693926,null
1e-09,1.0,1e-09,0,12,0.13125278001436883,null
1e-09,1.0,1e-09,0,13,0.12962253158012335,null
1e-09,1.0,1e-09,0,14,0.2754429794805525,null
1e-09,1.0,1e-09,0,15,0.25354076153071753,null
1e-09,1.0,1e-09,0,16,0.2435445089294963,null
1e-09,1.0,1e-09,0,17,0.17603643124333596,null
1e-09,1.0,1e-09,0,19,0.3144273603612012,null
1e-09,1.0,1e-09,0,20,0.27745471595657184,null
1e-09,1.0,1e-09,0,21,0.3349165886781821,null
1e-09,1.0,1e-09,0,22,0.22414059232963343,null
1e-09,1.0,1e-09,0,23,0.07693707957789049,null
1e-09,1.0,1e-09,0,24,0.38070088183814293,null
1e-09,1.0,1e-09,0,25,0.21546335686530263,null
1e-09,1.0,1e-09,0,26,0.127980558965114,null
1e-09,1.0,1e-09,0,27,0.15835488347242035,null
1e-09,1.0,1e-09,0,28,0.5692305666194722,null
1e-09,1.0,1e-09,0,29,0.057206083868786894,null
1e-09,1.0,1e-09,0,1,0.20275904087858015,null
1e-09,1.0,1e-09,0,2,0.21920705763156403,null
1e-09,1.0,1e-09,0,3,0.22453731633438723,null
1e-09,1.0,1e-09,0,4,0.1712877705258647,null
1e-09,1.0,1e-09,0,5,0.1663968895779107,null
1e-09,1.0,1e-09,0,6,0.17271627796855005,null
1e-09,1.0,1e-09,0,7,0.12721912475634972,null
1e-09,1.0,1e-09,0,8,0.10547258433191783,null
1e-09,1.0,1e-09,0,9,0.12780276235160376,null
1e-09,1.0,1e-09,0,10,0.21306192848469427,null
1e-09,1.0,1e-09,0,11,0.13392232869983128,null
1e-09,1.0,1e-09,0,12,0.13760695787677357,null
1e-09,1.0,1e-09,0,13,0.3793976631583254,null
1e-09,1.0,1e-09,0,14,0.5523445884462236,null
1e-09,1.0,1e-09,0,15,0.18458509715456356,null
1e-09,1.0,1e-09,0,16,0.2322169864496799,null
1e-09,1.0,1e-09,0,17,0.17879158590158126,null
1e-09,1.0,1e-09,0,18,0.30552466523705274,null
1e-09,1.0,1e-09,0,20,0.14680209925216153,null
1e-09,1.0,1e-09,0,21,0.0797096207645136,null
1e-09,1.0,1e-09,0,22,0.0918122541176052,null
1e-09,1.0,1e-09,0,23,0.1601051820810239,null
1e-09,1.0,1e-09,0,24,0.4094207414281702,null
1e-09,1.0,1e-09,0,25,0.44666498082240486,null
1e-09,1.0,1e-09,0,26,0.06375066673479092,null
1e-09,1.0,1e-09,0,27,0.20030910572067961,null
1e-09,1.0,1e-09,0,28,0.22437234018677338,null
1e-09,1.0,1e-09,0,29,0.054665445424723756,null
1e-09,1.0,1e-09,0,1,0.044289277218808924,null
1e-09,1.0,1e-09,0,2,0.28975213762237695,null
1e-09,1.0,1e-09,0,3,0.15927501273819913,null
1e-09,1.0,1e-09,0,4,0.18395988704391183,null
1e-09,1.0,1e-09,0,5,0.12427154317357265,null
1e-09,1.0,1e-09,0,6,0.7445410688095896,null
1e-09,1.0,1e-09,0,7,0.31468290921038033,null
1e-09,1.0,1e-09,0,8,0.0775997228580961,null
1e-09,1.0,1e-09,0,9,0.17107626510557244,null
1e-09,1.0,1e-09,0,10,0.2999050680945027,null
1e-09,1.0,1e-09,0,11,0.13918144657317538,null
1e-09,1.0,1e-09,0,12,0.12716333948660838,null
1e-09,1.0,1e-09,0,13,0.12962253158012335,null
1e-09,1.0,1e-09,0,14,0.17033304585520145,null
1e-09,1.0,1e-09,0,16,0.2435445089294963,null
1e-09,1.0,1e-09,0,17,0.30072496816374905,null
1e-09,1.0,1e-09,0,18,0.3216936801335721,null
1e-09,1.0,1e-09,0,19,0.09671870897784268,null
1e-09,1.0,1e-09,0,20,0.2028008832036551,null
1e-09,1.0,1e-09,0,21,0.26745879364425973,null
1e-09,1.0,1e-09,0,22,0.191887887775476,null
1e-09,1.0,1e-09,0,23,0.09104312245432426,null
1e-09,1.0,1e-09,0,24,0.20507574410067048,null
1e-09,1.0,1e-09,0,25,0.1725874476094503,null
1e-09,1.0,1e-09,0,26,0.05994117951806753,null
1e-09,1.0,1e-09,0,27,0.15022845832159518,null
1e-09,1.0,1e-09,0,28,0.2597694555505777,null
1e-09,1.0,1e-09,0,29,0.1642133119241501,null
1e-09,1.0,1e-09,0,1,0.04640575206749879,null
1e-09,1.0,1e-09,0,2,0.32233974037175855,null
1e-09,1.0,1e-09,0,3,0.173184798878889,null
1e-09,1.0,1e-09,0,4,0.14164676136466756,null
1e-09,1.0,1e-09,0,5,0.23281669265645435,null
1e-09,1.0,1e-09,0,6,0.18803841868332952,null
1e-09,1.0,1e-09,0,7,0.1163852602569174,null
1e-09,1.0,1e-09,0,8,0.2922409320457333,null
1e-09,1.0,1e-09,0,9,0.15229976340976994,null
1e-09,1.0,1e-09,0,10,0.32885070031179564,null
1e-09,1.0,1e-09,0,11,0.12023326163197073,null
1e-09,1.0,1e-09,0,12,0.3373018526704113,null
1e-09,1.0,1e-09,0,13,0.3298104322468305,null
1e-09,1.0,1e-09,0,14,0.20628753304510777,null
1e-09,1.0,1e-09,0,15,0.1691125383317697,null
1e-09,1.0,1e-09,0,16,0.17145411190734408,null
1e-09,1.0,1e-09,0,17,0.26118150563188686,null
1e-09,1.0,1e-09,0,18,0.35281241671775376,null
1e-09,1.0,1e-09,0,19,0.09996134903273113,null
1e-09,1.0,1e-09,0,20,0.6080510835505054,null
1e-09,1.0,1e-09,0,21,0.2812140311877704,null
1e-09,1.0,1e-09,0,22,0.17774045942238634,null
1e-09,1.0,1e-09,0,23,0.2662886963738433,null
1e-09,1.0,1e-09,0,24,0.21150376783760563,null
1e-09,1.0,1e-09,0,26,0.06377784167942893,null
1e-09,1.0,1e-09,0,27,0.14306562852455032,null
1e-09,1.0,1e-09,0,28,0.19483369949482474,null
1e-09,1.0,1e-09,0,29,0.12548571334960712,null
1e-09,1.0,1e-09,0,1,0.5283685752585053,null
1e-09,1.0,1e-09,0,2,0.18062970017752591,null
1e-09,1.0,1e-09,0,3,0.2983033250121201,null
1e-09,1.0,1e-09,0,4,0.320376574694882,null
1e-09,1.0,1e-09,0,5,0.24132159207411555,null
1e-09,1.0,1e-09,0,6,0.3573017046115556,null
1e-09,1.0,1e-09,0,7,0.07873484829121229,null
1e-09,1.0,1e-09,0,8,0.1261292771528243,null
1e-09,1.0,1e-09,0,9,0.26845031949886167,null
1e-09,1.0,1e-09,0,10,0.24940277883264028,null
1e-09,1.0,1e-09,0,11,0.23218433890099083,null
1e-09,1.0,1e-09,0,12,0.13623485442721212,null
1e-09,1.0,1e-09,0,13,0.13456605695702323,null
1e-09,1.0,1e-09,0,14,0.11677337393903735,null
1e-09,1.0,1e-09,0,15,0.24346074301333,null
1e-09,1.0,1e-09,0,16,0.23067983986414337,null
1e-09,1.0,1e-09,0,17,0.17879158590158126,null
1e-09,1.0,1e-09,0,18,0.30281707433046534,null
1e-09,1.0,1e-09,0,19,0.12602249932751436,null
1e-09,1.0,1e-09,0,20,0.24091425842364284,null
1e-09,1.0,1e-09,0,21,0.4720321671458756,null
1e-09,1.0,1e-09,0,22,0.17774045942238634,null
1e-09,1.0,1e-09,0,23,0.15176269623230837,null
1e-09,1.0,1e-09,0,24,0.7272114865501867,null
1e-09,1.0,1e-09,0,25,0.19236357893693526,null
1e-09,1.0,1e-09,0,27,0.3044586897953082,null
1e-09,1.0,1e-09,0,28,0.19483369949482474,null
1e-09,1.0,1e-09,0,29,0.15894674524842217,null
1e-09,1.0,1e-09,0,1,0.049335507616420575,null
1e-09,1.0,1e-09,0,2,0.28975213762237695,null
1e-09,1.0,1e-09,0,3,0.33632673360896864,null
1e-09,1.0,1e-09,0,5,0.13581974078318623,null
1e-09,1.0,1e-09,0,6,0.22977012466210342,null
1e-09,1.0,1e-09,0,7,0.31468290921038033,null
1e-09,1.0,1e-09,0,8,0.10785013623286462,null
1e-09,1.0,1e-09,0,9,0.2932730136250271,null
1e-09,1.0,1e-09,0,10,0.14945961370332236,null
1e-09,1.0,1e-09,0,11,0.20068652288019317,null
1e-09,1.0,1e-09,0,12,0.10820801877909715,null
1e-09,1.0,1e-09,0,13,0.33974558311798775,null
1e-09,1.0,1e-09,0,14,0.219500234925207,null
1e-09,1.0,1e-09,0,15,0.21051296606328296,null
1e-09,1.0,1e-09,0,16,0.34667446980775524,null
1e-09,1.0,1e-09,0,17,0.2626236513165131,null
1e-09,1.0,1e-09,0,18,0.35281241671775376,null
1e-09,1.0,1e-09,0,19,0.0898814460457652,null
1e-09,1.0,1e-09,0,20,0.2028008832036551,null
1e-09,1.0,1e-09,0,21,0.264947114626737,null
1e-09,1.0,1e-09,0,22,0.09624481822516763,null
1e-09,1.0,1e-09,0,23,0.2641745836071345,null
1e-09,1.0,1e-09,0,24,0.4094207414281702,null
1e-09,1.0,1e-09,0,25,0.2815374573461165,null
1e-09,1.0,1e-09,0,26,0.16872542137195495,null
1e-09,1.0,1e-09,0,27,0.151701220917596,null
1e-09,1.0,1e-09,0,28,0.4625796543870024,null
1e-09,1.0,1e-09,0,29,0.2152167616877691,null
1e-09,1.0,1e-09,0,1,0.049335507616420575,null
1e-09,1.0,1e-09,0,2,0.18801953485389636,null
1e-09,1.0,1e-09,0,3,0.14716386079753122,null
1e-09,1.0,1e-09,0,4,0.1437230506967882,null
1e-09,1.0,1e-09,0,5,0.30148508270970087,null
1e-09,1.0,1e-09,0,6,0.15018689382303246,null
1e-09,1.0,1e-09,0,7,0.09151443658493624,null
1e-09,1.0,1e-09,0,8,0.25880365778974934,null
1e-09,1.0,1e-09,0,9,0.12852544679994674,null
1e-09,1.0,1e-09,0,10,0.22022166526273182,null
1e-09,1.0,1e-09,0,11,0.12005655230922971,null
1e-09,1.0,1e-09,0,12,0.3298729901162452,null
1e-09,1.0,1e-09,0,13,0.1674257265595167,null
1e-09,1.0,1e-09,0,14,0.22330023577027183,null
1e-09,1.0,1e-09,0,15,0.1028388795144962,null
1e-09,1.0,1e-09,0,16,0.24093892108540596,null
1e-09,1.0,1e-09,0,17,0.3247318944837213,null
1e-09,1.0,1e-09,0,18,0.34523562482454634,null
1e-09,1.0,1e-09,0,19,0.09671870897784268,null
1e-09,1.0,1e-09,0,20,0.25245908430515296,null
1e-09,1.0,1e-09,0,21,0.8093729486201507,null
1e-09,1.0,1e-09,0,22,0.1382954865529858,null
1e-09,1.0,1e-09,0,23,0.07693707957789049,null
1e-09,1.0,1e-09,0,24,0.21316832316262796,null
1e-09,1.0,1e-09,0,26,0.26151164462444026,null
1e-09,1.0,1e-09,0,27,0.15022845832159518,null
1e-09,1.0,1e-09,0,28,0.17591639695601705,null
1e-09,1.0,1e-09,0,29,0.1642133119241501,null
1e-09,1.0,1e-09,0,1,0.07131452480579892,null
1e-09,1.0,1e-09,0,2,0.8591912088741676,null
1e-09,1.0,1e-09,0,3,0.47349352698882197,null
1e-09,1.0,1e-09,0,4,0.16155314476399382,null
1e-09,1.0,1e-09,0,5,0.13581974078318623,null
1e-09,1.0,1e-09,0,6,0.2589528547209264,null
1e-09,1.0,1e-09,0,7,0.1295193776857222,null
1e-09,1.0,1e-09,0,8,0.25877123430142085,null
1e-09,1.0,1e-09,0,9,0.14051284372191367,null
1e-09,1.0,1e-09,0,10,0.1344328596839023,null
1e-09,1.0,1e-09,0,11,0.13918144657317538,null
1e-09,1.0,1e-09,0,12,0.3373018526704113,null
1e-09,1.0,1e-09,0,13,0.1405875322466592,null
1e-09,1.0,1e-09,0,14,0.17247736109325282,null
1e-09,1.0,1e-09,0,15,0.19926931821044322,null
1e-09,1.0,1e-09,0,16,0.1440444339198037,null
1e-09,1.0,1e-09,0,17,0.19679622770136151,null
1e-09,1.0,1e-09,0,18,0.30281707433046534,null
1e-09,1.0,1e-09,0,19,0.16144988454899317,null
1e-09,1.0,1e-09,0,20,0.27404344995081326,null
1e-09,1.0,1e-09,0,21,0.2812140311877704,null
1e-09,1.0,1e-09,0,22,0.13598401589685027,null
1e-09,1.0,1e-09,0,23,0.2074830294576304,null
1e-09,1.0,1e-09,0,24,0.12623268114208122,null
1e-09,1.0,1e-09,0,25,0.2205756988056374,null
1e-09,1.0,1e-09,0,27,0.28863914411606184,null
1e-09,1.0,1e-09,0,28,0.20808442262077134,null
1e-09,1.0,1e-09,0,29,0.4240563491473887,null
1e-08,0.1,1e-09,0,1,0.03779897411519622,null
1e-08,0.1,1e-09,0,2,0.24739460392072765,null
1e-08,0.1,1e-09,0,3,0.20396661085671497,null
1e-08,0.1,1e-09,0,4,0.5094530010247652,null
1e-08,0.1,1e-09,0,5,0.09221081618928731,null
1e-08,0.1,1e-09,0,6,0.15104202133842143,null
1e-08,0.1,1e-09,0,7,0.07063538498408835,null
1e-08,0.1,1e-09,0,8,0.0681861859699642,null
1e-08,0.1,1e-09,0,9,0.20501743136794712,null
1e-08,0.1,1e-09,0,10,0.31533645538174926,null
1e-08,0.1,1e-09,0,11,0.15503548778831733,null
1e-08,0.1,1e-09,0,12,0.24686449336631985,null
1e-08,0.1,1e-09,0,13,0.1324701008422369,null
1e-08,0.1,1e-09,0,14,0.1860045848350132,null
1e-08,0.1,1e-09,0,15,0.2517838926981761,null
1e-08,0.1,1e-09,0,16,0.17703611402951205,null
1e-08,0.1,1e-09,0,17,0.1798919671894223,null
1e-08,0.1,1e-09,0,18,0.5753186937708572,null
1e-08,0.1,1e-09,0,19,0.08534647704757724,null
1e-08,0.1,1e-09,0,20,0.10905310097333752,null
1e-08,0.1,1e-09,0,21,0.4410333932142182,null
1e-08,0.1,1e-09,0,22,0.22592224831173982,null
1e-08,0.1,1e-09,0,23,0.3807210187060048,null
1e-08,0.1,1e-09,0,24,0.9067389565302145,null
1e-08,0.1,1e-09,0,25,0.23302599073116226,null
1e-08,0.1,1e-09,0,26,0.06576903266820228,null
1e-08,0.1,1e-09,0,27,0.16838382187355305,null
1e-08,0.1,1e-09,0,28,0.21634387612027273,null
1e-08,0.1,1e-09,0,29,0.7684035750832449,null
1e-08,0.1,1e-09,0,1,0.11033464178352068,null
1e-08,0.1,1e-09,0,2,0.17300000735987417,null
1e-08,0.1,1e-09,0,3,0.12947871555875265,null
1e-08,0.1,1e-09,0,4,0.1396785114943221,null
1e-08,0.1,1e-09,0,5,0.12202522267907157,null
1e-08,0.1,1e-09,0,6,0.19692148048077668,null
1e-08,0.1,1e-09,0,7,0.30734288648184266,null
1e-08,0.1,1e-09,0,8,0.6060220210606211,null
1e-08,0.1,1e-09,0,9,0.20565130932351924,null
1e-08,0.1,1e-09,0,10,0.20614536537407344,null
1e-08,0.1,1e-09,0,11,0.17894850129463588,null
1e-08,0.1,1e-09,0,13,0.34462105736978316,null
1e-08,0.1,1e-09,0,14,0.21100216683268058,null
1e-08,0.1,1e-09,0,15,0.26871118596494054,null
1e-08,0.1,1e-09,0,16,0.3744647380824917,null
1e-08,0.1,1e-09,0,17,0.13506890102261376,null
1e-08,0.1,1e-09,0,18,0.8028600654449851,null
1e-08,0.1,1e-09,0,19,0.11490051400658863,null
1e-08,0.1,1e-09,0,20,0.20424487623661874,null
1e-08,0.1,1e-09,0,21,0.13613752391805728,null
1e-08,0.1,1e-09,0,22,0.22031131109266186,null
1e-08,0.1,1e-09,0,23,0.38501932060604205,null
1e-08,0.1,1e-09,0,24,0.18997481743986974,null
1e-08,0.1,1e-09,0,25,0.21040495066014017,null
1e-08,0.1,1e-09,0,26,0.3340806151045935,null
1e-08,0.1,1e-09,0,27,0.16838382187355305,null
1e-08,0.1,1e-09,0,28,0.21812570325940986,null
1e-08,0.1,1e-09,0,29,0.4932184843619371,null
1e-08,0.1,1e-09,0,1,0.18628506584707993,null
1e-08,0.1,1e-09,0,2,0.09556991450524326,null
1e-08,0.1,1e-09,0,3,0.19109263293445886,null
1e-08,0.1,1e-09,0,4,0.17188663301410698,null
1e-08,0.1,1e-09,0,5,0.20430165275353052,null
1e-08,0.1,1e-09,0,6,0.32172216084141436,null
1e-08,0.1,1e-09,0,7,0.16644925592983575,null
1e-08,0.1,1e-09,0,8,0.1680886048770021,null
1e-08,0.1,1e-09,0,9,0.16731743727337733,null
1e-08,0.1,1e-09,0,10,0.240999137869048,null
1e-08,0.1,1e-09,0,11,0.1542625262620663,null
1e-08,0.1,1e-09,0,12,0.2087148163440622,null
1e-08,0.1,1e-09,0,13,0.14849532259961332,null
1e-08,0.1,1e-09,0,14,0.6321482037788849,null
1e-08,0.1,1e-09,0,15,0.23202420138796917,null
1e-08,0.1,1e-09,0,16,0.2619760932621228,null
1e-08,0.1,1e-09,0,17,0.9197105308069354,null
1e-08,0.1,1e-09,0,18,0.33023064095948396,null
1e-08,0.1,1e-09,0,19,0.09471076136264918,null
1e-08,0.1,1e-09,0,20,0.13642287818955584,null
1e-08,0.1,1e-09,0,21,0.3119965955088762,null
1e-08,0.1,1e-09,0,22,0.22223102423318086,null
